epoch_s	power_w	temp_c	util_pct	gfx_clock_mhz	throttle	vram_mib	mem_available_kb	swap_total_kb	swap_free_kb
1789638598	196.14	47	38	1800	0x0000000000000000	20490	26164564	8388604	4740252
1789638600	169.01	46	33	1695	0x0000000000000000	20490	26165892	8388604	4740252
1789638602	151.39	44	17	1695	0x0000000000000000	20490	25998636	8388604	4740252
1789638604	177.40	46	41	1785	0x0000000000000000	20490	26197676	8388604	4740252
1789638606	189.60	46	37	1845	0x0000000000000000	20490	26229020	8388604	4740252
1789638608	185.54	46	33	1695	0x0000000000000000	20490	26159016	8388604	4740252
1789638610	167.41	45	36	1695	0x0000000000000000	20490	25998612	8388604	4740252
1789638612	165.85	46	34	1695	0x0000000000000000	20490	26242724	8388604	4740252
1789638614	149.68	46	38	1725	0x0000000000000000	20490	26194188	8388604	4740252
1789638616	174.71	46	33	1725	0x0000000000000000	20490	26133760	8388604	4740252
1789638618	169.07	45	33	1695	0x0000000000000000	20490	25946792	8388604	4740252
1789638620	166.71	45	36	1695	0x0000000000000000	20490	26162632	8388604	4740276
1789638622	159.10	45	41	1695	0x0000000000000000	20490	26176300	8388604	4740276
1789638624	183.10	46	39	1770	0x0000000000000000	20490	26143196	8388604	4740276
1789638626	165.35	45	33	1695	0x0000000000000000	20490	25998472	8388604	4740276
1789638628	130.32	45	40	1695	0x0000000000000000	20490	26207492	8388604	4740276
1789638630	217.84	47	33	1965	0x0000000000000000	20490	26208876	8388604	4740276
1789638632	142.59	45	28	1695	0x0000000000000000	20490	25738000	8388604	4740276
1789638634	152.21	45	33	1695	0x0000000000000000	20490	25533932	8388604	4400020
1789638636	160.87	45	33	1695	0x0000000000000000	20490	25556492	8388604	4216356
1789638638	172.11	46	36	1755	0x0000000000000000	20490	26035556	8388604	4740280
1789638640	197.98	46	32	1875	0x0000000000000000	20490	26056668	8388604	4740280
1789638643	143.44	46	45	1950	0x0000000000000000	20490	25913040	8388604	4740280
1789638645	226.66	47	37	1890	0x0000000000000000	20490	26147456	8388604	4740280
1789638647	175.65	46	37	1695	0x0000000000000000	20490	26175024	8388604	4740280
1789638649	146.64	44	36	1695	0x0000000000000000	20490	26140824	8388604	4740280
1789638651	181.29	46	39	1800	0x0000000000000000	20490	26204896	8388604	4740280
1789638653	220.06	47	37	1920	0x0000000000000000	20490	26180752	8388604	4740280
1789638655	225.32	48	34	1950	0x0000000000000000	20490	26194188	8388604	4740280
1789638657	173.01	46	26	1695	0x0000000000000000	20490	26157512	8388604	4740280
1789638659	159.44	46	40	1770	0x0000000000000000	20490	26103724	8388604	4740280
1789638661	188.60	46	34	1815	0x0000000000000000	20490	26127144	8388604	4740280
1789638663	167.74	45	35	1695	0x0000000000000000	20490	26173008	8388604	4740280
1789638665	167.95	46	39	1875	0x0000000000000000	20490	26134964	8388604	4740280
1789638667	193.84	46	39	1770	0x0000000000000000	20490	26217496	8388604	4740280
1789638669	191.24	46	39	1845	0x0000000000000000	20490	26218376	8388604	4740280
1789638671	170.59	46	35	1695	0x0000000000000000	20490	26212916	8388604	4740280
1789638673	156.90	44	32	1695	0x0000000000000000	20490	26169748	8388604	4740280
1789638675	163.94	46	41	1695	0x0000000000000000	20490	26185640	8388604	4740280
1789638677	171.05	45	36	1695	0x0000000000000000	20490	26196696	8388604	4740280
1789638679	132.66	45	26	1695	0x0000000000000000	20490	26209148	8388604	4740280
1789638681	167.18	45	36	1695	0x0000000000000000	20490	26119692	8388604	4740280
1789638683	167.82	45	40	1695	0x0000000000000000	20490	26199840	8388604	4740280
1789638685	132.45	44	38	1695	0x0000000000000000	20490	26221088	8388604	4740280
1789638687	145.28	44	32	1710	0x0000000000000000	20490	26234624	8388604	4740280
1789638689	186.07	46	34	1875	0x0000000000000000	20490	26071172	8388604	4740280
1789638691	211.29	47	40	1890	0x0000000000000000	20490	26132012	8388604	4740280
1789638693	147.21	45	34	1695	0x0000000000000000	20490	26175680	8388604	4740284
1789638695	197.31	46	36	1845	0x0000000000000000	20490	26201184	8388604	4740284
1789638697	199.80	46	35	1875	0x0000000000000000	20490	26030052	8388604	4740284
1789638699	168.08	45	28	1695	0x0000000000000000	20490	25591992	8388604	4735712
1789638701	161.06	45	34	1695	0x0000000000000000	20490	25594996	8388604	4322480
1789638703	134.04	44	35	1695	0x0000000000000000	20490	25599760	8388604	4271208
1789638705	172.06	45	37	1695	0x0000000000000000	20490	26076276	8388604	4740284
1789638707	177.16	45	34	1770	0x0000000000000000	20490	26177408	8388604	4740284
1789638710	139.15	44	0	1695	0x0000000000000000	20490	26187420	8388604	4740284
1789638712	175.61	45	39	1725	0x0000000000000000	20490	26218436	8388604	4740284
1789638714	151.95	45	35	1710	0x0000000000000000	20490	26094164	8388604	4740284
1789638716	138.24	44	0	1695	0x0000000000000000	20490	26172132	8388604	4740284
1789638718	175.45	45	34	1695	0x0000000000000000	20490	26188848	8388604	4740284
1789638720	133.10	44	38	1785	0x0000000000000000	20490	26241484	8388604	4740284
1789638722	175.14	45	31	1695	0x0000000000000000	20490	26102848	8388604	4740284
1789638724	142.46	44	4	1695	0x0000000000000000	20490	26142244	8388604	4740284
1789638726	188.26	46	35	1800	0x0000000000000000	20490	26182328	8388604	4740284
1789638728	221.13	47	34	1740	0x0000000000000000	20490	26211608	8388604	4740284
1789638730	165.51	45	35	1695	0x0000000000000000	20490	26131408	8388604	4740284
1789638732	157.98	45	40	1965	0x0000000000000000	20490	26061496	8388604	4740284
1789638734	222.04	46	40	1875	0x0000000000000000	20490	26101868	8388604	4740284
1789638736	190.82	46	38	1845	0x0000000000000000	20490	26117064	8388604	4740284
1789638738	175.45	45	38	1710	0x0000000000000000	20490	25941964	8388604	4740284
1789638740	181.09	46	35	1800	0x0000000000000000	20490	26007440	8388604	4740284
1789638742	187.26	46	37	1755	0x0000000000000000	20490	26062968	8388604	4740284
1789638744	184.21	46	35	1770	0x0000000000000000	20490	26112796	8388604	4740284
1789638746	174.27	46	37	1725	0x0000000000000000	20490	25893424	8388604	4740284
1789638748	175.39	46	36	1740	0x0000000000000000	20490	26093840	8388604	4740284
1789638750	168.88	45	35	1695	0x0000000000000000	20490	26105776	8388604	4740284
1789638752	166.15	45	33	1695	0x0000000000000000	20490	26117156	8388604	4740284
1789638754	163.02	45	30	1695	0x0000000000000000	20490	25939012	8388604	4740284
1789638756	125.92	44	39	1695	0x0000000000000000	20490	25977952	8388604	4740284
1789638758	214.64	47	41	1905	0x0000000000000000	20490	26054740	8388604	4740284
1789638760	201.71	46	38	1830	0x0000000000000000	20490	26083728	8388604	4740284
1789638762	206.77	46	38	1800	0x0000000000000000	20490	25922956	8388604	4740284
1789638764	167.17	45	31	1695	0x0000000000000000	20490	26060452	8388604	4740284
1789638766	158.26	45	35	1695	0x0000000000000000	20490	25612588	8388604	4739352
1789638768	127.80	44	35	1695	0x0000000000000000	20490	25566088	8388604	4397020
1789638770	166.50	45	38	1695	0x0000000000000000	20490	25501232	8388604	4342592
1789638773	160.16	44	34	1695	0x0000000000000000	20490	25965696	8388604	4740284
1789638775	175.22	46	36	1770	0x0000000000000000	20490	26000068	8388604	4740284
1789638777	144.72	44	0	1695	0x0000000000000000	20490	26029452	8388604	4740284
1789638779	208.96	46	40	1890	0x0000000000000000	20490	25934152	8388604	4740284
1789638781	187.56	45	37	1755	0x0000000000000000	20490	26109596	8388604	4740284
1789638783	229.52	47	41	1935	0x0000000000000000	20490	26129160	8388604	4740284
1789638785	226.46	48	35	1935	0x0000000000000000	20490	26139664	8388604	4740284
1789638787	212.38	47	32	1905	0x0000000000000000	20490	25975496	8388604	4740284
1789638789	180.56	46	40	1785	0x0000000000000000	20490	26082736	8388604	4740284
1789638791	170.59	45	35	1695	0x0000000000000000	20490	26111020	8388604	4740284
1789638793	187.55	47	40	1890	0x0000000000000000	20490	26127056	8388604	4740284
1789638795	193.22	46	37	1725	0x0000000000000000	20490	25967648	8388604	4740284
1789638797	186.20	46	37	1815	0x0000000000000000	20490	26083260	8388604	4740284
1789638799	174.36	46	33	1695	0x0000000000000000	20490	26093880	8388604	4740284
1789638801	147.07	46	45	1965	0x0000000000000000	20490	26100316	8388604	4740284
1789638803	235.45	48	38	1965	0x0000000000000000	20490	26002680	8388604	4740284
1789638805	194.37	47	37	1800	0x0000000000000000	20490	26102628	8388604	4740284
1789638807	228.98	48	40	1950	0x0000000000000000	20490	26124524	8388604	4740284
1789638809	190.26	47	34	1755	0x0000000000000000	20490	26127220	8388604	4740284
1789638811	134.45	44	1	1695	0x0000000000000000	20490	25907108	8388604	4740284
1789638813	212.90	48	41	1965	0x0000000000000000	20490	26001008	8388604	4740284
1789638815	238.00	48	31	1965	0x0000000000000000	20490	26059724	8388604	4740284
1789638817	194.90	47	34	1815	0x0000000000000000	20490	26069348	8388604	4740284
1789638819	179.33	46	33	1725	0x0000000000000000	20490	25949784	8388604	4740284
1789638821	179.61	46	33	1740	0x0000000000000000	20490	26110328	8388604	4740284
1789638823	167.26	46	32	1695	0x0000000000000000	20490	26160312	8388604	4740284
1789638825	166.49	46	38	1695	0x0000000000000000	20490	26130412	8388604	4740284
1789638827	149.93	45	32	1695	0x0000000000000000	20490	25882688	8388604	4740284
1789638829	168.39	46	37	1695	0x0000000000000000	20490	26097488	8388604	4740284
1789638831	168.88	46	38	1695	0x0000000000000000	20490	26124904	8388604	4740284
1789638833	161.29	45	35	1695	0x0000000000000000	20490	25790824	8388604	4740284
1789638835	152.97	45	29	1695	0x0000000000000000	20490	25418520	8388604	4461408
1789638838	148.29	45	25	1695	0x0000000000000000	20490	25522672	8388604	4418616
1789638840	160.54	45	33	1695	0x0000000000000000	20490	25505396	8388604	4325048
1789638842	166.32	45	37	1695	0x0000000000000000	20490	26051508	8388604	4740284
1789638844	161.52	45	30	1695	0x0000000000000000	20490	25866884	8388604	4740284
1789638846	167.93	45	36	1695	0x0000000000000000	20490	26081216	8388604	4740284
1789638848	205.59	47	33	1905	0x0000000000000000	20490	26101164	8388604	4740284
1789638850	163.05	45	34	1695	0x0000000000000000	20490	26079904	8388604	4740284
1789638852	162.20	45	34	1695	0x0000000000000000	20490	25896440	8388604	4740284
1789638854	164.39	45	31	1695	0x0000000000000000	20490	26126476	8388604	4740284
1789638856	156.42	44	34	1695	0x0000000000000000	20490	26148728	8388604	4740284
1789638858	166.89	45	35	1695	0x0000000000000000	20490	26115808	8388604	4740284
1789638860	163.10	45	36	1695	0x0000000000000000	20490	25907716	8388604	4740284
1789638862	167.62	45	36	1695	0x0000000000000000	20490	26116628	8388604	4740284
1789638864	166.57	45	36	1695	0x0000000000000000	20490	26129756	8388604	4740284
1789638866	165.02	45	33	1695	0x0000000000000000	20490	26099444	8388604	4740284
1789638868	162.67	45	32	1695	0x0000000000000000	20490	25866564	8388604	4740284
1789638870	166.80	45	37	1695	0x0000000000000000	20490	26044248	8388604	4740284
1789638872	167.79	45	36	1695	0x0000000000000000	20490	26071516	8388604	4740284
1789638874	165.86	45	36	1695	0x0000000000000000	20490	26051600	8388604	4740284
1789638876	143.90	44	37	1695	0x0000000000000000	20490	26056584	8388604	4740284
1789638878	167.73	45	35	1695	0x0000000000000000	20490	26050744	8388604	4740284
1789638880	171.76	45	30	1725	0x0000000000000000	20490	26097512	8388604	4740284
1789638882	164.28	45	40	1695	0x0000000000000000	20490	26047888	8388604	4740300
1789638884	165.66	45	34	1695	0x0000000000000000	20490	26007456	8388604	4740300
1789638886	168.19	45	35	1695	0x0000000000000000	20490	26026132	8388604	4740308
1789638888	167.28	45	40	1695	0x0000000000000000	20490	26056840	8388604	4740308
1789638890	163.74	45	31	1695	0x0000000000000000	20490	26023764	8388604	4740308
1789638892	166.52	45	33	1695	0x0000000000000000	20490	26077612	8388604	4740308
1789638894	180.97	45	36	1785	0x0000000000000000	20490	26062908	8388604	4740308
1789638896	168.78	45	37	1695	0x0000000000000000	20490	26060348	8388604	4740308
1789638898	167.09	45	33	1710	0x0000000000000000	20490	26019360	8388604	4740308
1789638900	163.42	44	34	1695	0x0000000000000000	20490	25902800	8388604	4740308
1789638903	160.87	45	33	1695	0x0000000000000000	20490	25625780	8388604	4736256
1789638905	141.79	44	35	1695	0x0000000000000000	20490	25512556	8388604	4393376
1789638907	161.75	44	35	1695	0x0000000000000000	20490	25529292	8388604	4309452
1789638909	166.59	44	37	1695	0x0000000000000000	20490	26052156	8388604	4740308
1789638911	168.47	44	37	1695	0x0000000000000000	20490	26087448	8388604	4740308
1789638913	170.79	44	32	1725	0x0000000000000000	20490	26105604	8388604	4740308
1789638915	167.32	44	35	1695	0x0000000000000000	20490	26060200	8388604	4740308
1789638917	163.61	44	35	1695	0x0000000000000000	20490	25887188	8388604	4740308
1789638919	167.90	45	31	1710	0x0000000000000000	20490	26071808	8388604	4740308
1789638921	168.12	44	33	1695	0x0000000000000000	20490	26099616	8388604	4740308
1789638923	163.71	44	37	1695	0x0000000000000000	20490	26055864	8388604	4740308
1789638925	164.20	44	26	1695	0x0000000000000000	20490	26056772	8388604	4740308
1789638927	167.99	44	37	1695	0x0000000000000000	20490	26064168	8388604	4740308
1789638929	155.12	43	35	1695	0x0000000000000000	20490	26110244	8388604	4740308
1789638931	172.28	45	38	1710	0x0000000000000000	20490	26012392	8388604	4740308
1789638933	171.27	45	38	1695	0x0000000000000000	20490	26034128	8388604	4740308
1789638935	174.22	45	39	1725	0x0000000000000000	20490	26111356	8388604	4740308
1789638937	169.81	45	37	1725	0x0000000000000000	20490	26097584	8388604	4740308
1789638939	171.63	45	39	1695	0x0000000000000000	20490	26021576	8388604	4740308
1789638941	170.43	45	37	1695	0x0000000000000000	20490	26078376	8388604	4740328
1789638943	197.19	46	36	1860	0x0000000000000000	20490	26081312	8388604	4740328
1789638945	170.93	45	35	1695	0x0000000000000000	20490	26075912	8388604	4740328
1789638947	167.69	45	37	1695	0x0000000000000000	20490	26001840	8388604	4740328
1789638949	167.66	45	40	1695	0x0000000000000000	20490	26087584	8388604	4740328
1789638951	176.40	45	41	1740	0x0000000000000000	20490	26097580	8388604	4740328
1789638953	190.84	46	37	1845	0x0000000000000000	20490	26092564	8388604	4740328
1789638955	182.98	45	37	1725	0x0000000000000000	20490	26038524	8388604	4740328
1789638957	171.07	45	36	1695	0x0000000000000000	20490	26068340	8388604	4740328
1789638959	170.48	45	38	1695	0x0000000000000000	20490	26081744	8388604	4740328
1789638961	169.17	45	42	1695	0x0000000000000000	20490	26080952	8388604	4740328
1789638963	167.70	45	43	1695	0x0000000000000000	20490	26002560	8388604	4740328
1789638965	172.92	45	37	1755	0x0000000000000000	20490	26036200	8388604	4740328
1789638968	191.05	46	37	1815	0x0000000000000000	20490	26093132	8388604	4740328
1789638970	151.19	44	30	1695	0x0000000000000000	20492	25466264	8388604	4738048
1789638972	163.68	45	35	1695	0x0000000000000000	20492	25357564	8388604	4368408
1789638974	163.28	44	37	1695	0x0000000000000000	20492	25307496	8388604	4309216
1789638976	169.51	45	36	1695	0x0000000000000000	20492	25810080	8388604	4740372
1789638978	184.62	45	42	1785	0x0000000000000000	20492	25858100	8388604	4740372
1789638980	185.10	45	39	1725	0x0000000000000000	20492	25862416	8388604	4740396
1789638982	170.57	45	38	1695	0x0000000000000000	20492	25914556	8388604	4740396
1789638984	192.34	46	37	1860	0x0000000000000000	20492	25940820	8388604	4740396
1789638986	192.45	45	38	1770	0x0000000000000000	20492	25942588	8388604	4740396
1789638988	234.18	47	37	1965	0x0000000000000000	20492	25891272	8388604	4740396
1789638990	169.89	45	36	1695	0x0000000000000000	20492	25933020	8388604	4740396
1789638992	169.26	45	36	1695	0x0000000000000000	20492	25941992	8388604	4740396
1789638994	165.88	45	40	1725	0x0000000000000000	20492	25967020	8388604	4740396
1789638996	168.69	45	35	1695	0x0000000000000000	20492	25924068	8388604	4740396
1789638998	168.35	45	40	1740	0x0000000000000000	20492	25900516	8388604	4740396
1789639000	168.99	44	38	1695	0x0000000000000000	20492	25939088	8388604	4740396
1789639002	172.64	45	40	1710	0x0000000000000000	20492	25972024	8388604	4740396
1789639004	180.93	45	36	1770	0x0000000000000000	20492	25927444	8388604	4740396
1789639006	168.47	45	37	1695	0x0000000000000000	20492	25885000	8388604	4740396
1789639008	184.14	45	37	1785	0x0000000000000000	20492	25882876	8388604	4740396
1789639010	166.32	45	38	1695	0x0000000000000000	20492	25900128	8388604	4740396
1789639012	174.75	45	34	1740	0x0000000000000000	20492	25880516	8388604	4740396
1789639014	166.97	45	39	1695	0x0000000000000000	20492	25906264	8388604	4740396
1789639016	169.29	45	39	1695	0x0000000000000000	20492	25950548	8388604	4740396
1789639018	170.77	45	38	1710	0x0000000000000000	20492	25946596	8388604	4740396
1789639020	163.76	45	32	1695	0x0000000000000000	20492	25887856	8388604	4740404
1789639022	166.67	45	39	1695	0x0000000000000000	20492	25948132	8388604	4740404
1789639024	166.00	45	35	1695	0x0000000000000000	20492	25957568	8388604	4740404
1789639026	155.10	44	2	1695	0x0000000000000000	20492	25998024	8388604	4740404
1789639028	168.80	45	38	1695	0x0000000000000000	20492	25896348	8388604	4740404
1789639031	190.86	45	35	1815	0x0000000000000000	20492	25905596	8388604	4740404
1789639033	187.66	46	42	1800	0x0000000000000000	20492	25934912	8388604	4740404
1789639035	184.37	45	37	1755	0x0000000000000000	20492	25979520	8388604	4740404
1789639037	165.23	44	29	1695	0x0000000000000000	20492	25438652	8388604	4740404
1789639039	161.01	45	28	1695	0x0000000000000000	20492	25412764	8388604	4419604
1789639041	163.53	44	32	1695	0x0000000000000000	20492	25404548	8388604	4361276
1789639043	161.73	45	33	1695	0x0000000000000000	20492	25901508	8388604	4740404
1789639045	167.33	44	39	1695	0x0000000000000000	20492	25865320	8388604	4740404
1789639047	171.40	45	38	1695	0x0000000000000000	20492	25850908	8388604	4740404
1789639049	217.62	47	42	1965	0x0000000000000000	20492	25848456	8388604	4740404
1789639051	241.75	48	37	1965	0x0000000000000000	20492	25870172	8388604	4740404
1789639053	215.19	46	29	1815	0x0000000000000000	20492	25775508	8388604	4740404
1789639055	187.60	46	37	1785	0x0000000000000000	20492	25858520	8388604	4740408
1789639057	195.07	46	42	1860	0x0000000000000000	20492	25861924	8388604	4740408
1789639059	197.51	46	33	1800	0x0000000000000000	20492	25922912	8388604	4740408
1789639061	168.86	45	38	1695	0x0000000000000000	20492	25815408	8388604	4740408
1789639063	170.91	45	38	1695	0x0000000000000000	20492	25823332	8388604	4740408
1789639065	182.41	46	34	1755	0x0000000000000000	20492	25835900	8388604	4740408
1789639067	215.68	48	39	1965	0x0000000000000000	20492	25845912	8388604	4740408
1789639069	231.76	48	34	1965	0x0000000000000000	20492	25778588	8388604	4740408
1789639071	167.30	45	35	1695	0x0000000000000000	20492	25821080	8388604	4740408
1789639073	174.40	45	36	1725	0x0000000000000000	20492	25834848	8388604	4740408
1789639075	171.09	45	36	1695	0x0000000000000000	20492	25853796	8388604	4740408
1789639077	166.18	45	35	1695	0x0000000000000000	20492	25790744	8388604	4740408
1789639079	164.61	45	35	1695	0x0000000000000000	20492	25657060	8388604	4740408
1789639081	170.11	45	35	1695	0x0000000000000000	20492	25844440	8388604	4740408
1789639083	157.52	45	41	1695	0x0000000000000000	20492	25750216	8388604	4740408
1789639085	163.31	45	33	1695	0x0000000000000000	20492	25678396	8388604	4740408
1789639087	167.12	45	37	1695	0x0000000000000000	20492	25532688	8388604	4740408
1789639089	167.18	45	36	1695	0x0000000000000000	20492	25679796	8388604	4740408
1789639091	164.71	45	36	1695	0x0000000000000000	20492	25710740	8388604	4740408
1789639093	164.61	45	34	1695	0x0000000000000000	20492	25643224	8388604	4740408
1789639095	161.90	45	35	1695	0x0000000000000000	20492	25559356	8388604	4740408
1789639098	165.78	45	36	1695	0x0000000000000000	20492	25720648	8388604	4740408
1789639100	165.62	45	36	1695	0x0000000000000000	20492	25755044	8388604	4740408
1789639102	165.69	45	35	1695	0x0000000000000000	20492	25682332	8388604	4740408
1789639104	162.08	45	33	1695	0x0000000000000000	20492	25422228	8388604	4740408
1789639106	155.33	44	30	1695	0x0000000000000000	20492	25156912	8388604	4556768
1789639108	158.43	44	33	1695	0x0000000000000000	20492	25115496	8388604	4388968
1789639110	158.38	44	30	1695	0x0000000000000000	20492	25133300	8388604	4224760
1789639112	161.64	45	35	1695	0x0000000000000000	20494	25549192	8388604	4740408
1789639114	168.48	45	33	1695	0x0000000000000000	20494	25635532	8388604	4740408
1789639116	170.32	45	39	1695	0x0000000000000000	20494	25671268	8388604	4740408
1789639118	166.24	45	36	1695	0x0000000000000000	20494	25594884	8388604	4740408
1789639120	167.35	44	39	1695	0x0000000000000000	20494	25705668	8388604	4740408
1789639122	171.67	45	36	1740	0x0000000000000000	20494	25737732	8388604	4740408
1789639124	172.87	45	38	1695	0x0000000000000000	20494	25770384	8388604	4740408
1789639126	166.30	45	36	1695	0x0000000000000000	20494	25688680	8388604	4740408
1789639128	169.19	45	41	1725	0x0000000000000000	20494	25718520	8388604	4740408
1789639130	172.70	45	41	1695	0x0000000000000000	20494	25746444	8388604	4740408
1789639132	170.43	45	41	1695	0x0000000000000000	20494	25724080	8388604	4740412
1789639134	166.87	43	37	1770	0x0000000000000000	20494	25642620	8388604	4740412
1789639136	168.47	45	37	1695	0x0000000000000000	20494	25584828	8388604	4740412
1789639138	164.72	45	33	1695	0x0000000000000000	20494	25636736	8388604	4740412
1789639140	167.86	44	36	1695	0x0000000000000000	20494	25671220	8388604	4740412
1789639142	166.63	44	35	1695	0x0000000000000000	20494	25665056	8388604	4740412
1789639144	170.05	45	41	1695	0x0000000000000000	20494	25668928	8388604	4740412
1789639146	174.08	45	37	1725	0x0000000000000000	20494	25677148	8388604	4740412
1789639148	151.84	44	10	1695	0x0000000000000000	20494	25696888	8388604	4740412
1789639150	170.72	44	33	1695	0x0000000000000000	20494	25640332	8388604	4740412
1789639152	167.31	44	36	1695	0x0000000000000000	20494	25605320	8388604	4740412
1789639154	172.98	45	37	1710	0x0000000000000000	20494	25678028	8388604	4740412
1789639156	177.29	45	37	1725	0x0000000000000000	20494	25691536	8388604	4740412
1789639158	165.06	44	32	1695	0x0000000000000000	20494	25639404	8388604	4740412
1789639160	169.22	44	38	1710	0x0000000000000000	20494	25698540	8388604	4740412
1789639162	168.34	44	33	1695	0x0000000000000000	20494	25693016	8388604	4740412
1789639165	168.69	44	38	1695	0x0000000000000000	20494	25739048	8388604	4740412
1789639167	165.32	44	35	1695	0x0000000000000000	20494	25634576	8388604	4740412
1789639169	168.88	44	36	1710	0x0000000000000000	20494	25759572	8388604	4740412
1789639171	173.75	45	30	1755	0x0000000000000000	20494	25571088	8388604	4740412
1789639173	160.66	44	35	1695	0x0000000000000000	20494	25209152	8388604	4574088
1789639175	160.58	44	36	1695	0x0000000000000000	20494	25108852	8388604	4369028
1789639177	154.63	43	0	1695	0x0000000000000000	20494	25107500	8388604	4267856
1789639179	158.14	44	39	1695	0x0000000000000000	20494	25577068	8388604	4740412
1789639181	176.80	44	37	1740	0x0000000000000000	20494	25628484	8388604	4740412
1789639183	175.28	44	37	1695	0x0000000000000000	20494	25542152	8388604	4740412
1789639185	182.18	45	40	1800	0x0000000000000000	20494	25695432	8388604	4740412
1789639187	207.43	46	43	1905	0x0000000000000000	20494	25721724	8388604	4740412
1789639189	216.20	46	37	1920	0x0000000000000000	20494	25735240	8388604	4740412
1789639191	157.96	44	2	1695	0x0000000000000000	20494	25595028	8388604	4740412
1789639193	174.75	45	40	1740	0x0000000000000000	20494	25630616	8388604	4740412
1789639195	207.57	47	41	1920	0x0000000000000000	20494	25649312	8388604	4740412
1789639197	241.93	48	41	1980	0x0000000000000000	20494	25725192	8388604	4740412
1789639199	234.13	47	34	1980	0x0000000000000000	20494	25598904	8388604	4740412
1789639201	206.76	47	42	1905	0x0000000000000000	20494	25675984	8388604	4740412
1789639203	219.68	48	37	1950	0x0000000000000000	20494	25679220	8388604	4740416
1789639205	208.63	47	36	1875	0x0000000000000000	20494	25721352	8388604	4740416
1789639207	219.25	47	39	1860	0x0000000000000000	20494	25567556	8388604	4740416
1789639209	175.45	46	39	1740	0x0000000000000000	20494	25710792	8388604	4740416
1789639211	175.83	46	39	1725	0x0000000000000000	20494	25705156	8388604	4740416
1789639213	213.08	47	38	1920	0x0000000000000000	20494	25711588	8388604	4740416
1789639215	199.04	46	36	1800	0x0000000000000000	20494	25559540	8388604	4740416
1789639217	186.94	46	39	1785	0x0000000000000000	20494	25614728	8388604	4740416
1789639219	191.48	46	40	1845	0x0000000000000000	20494	25677652	8388604	4740416
1789639221	167.08	46	36	1845	0x0000000000000000	20494	25709788	8388604	4740416
1789639223	178.31	46	41	1710	0x0000000000000000	20494	25569048	8388604	4740416
1789639225	188.87	47	42	1905	0x0000000000000000	20494	25645508	8388604	4740416
1789639227	251.56	49	40	1965	0x0000000000000000	20494	25702940	8388604	4740416
1789639229	246.26	49	39	1965	0x0000000000000000	20494	25685736	8388604	4740416
1789639232	211.73	47	35	1875	0x0000000000000000	20494	25517544	8388604	4740416
1789639234	245.56	49	40	1965	0x0000000000000000	20494	25654552	8388604	4740416
1789639236	210.21	47	38	1845	0x0000000000000000	20494	25697752	8388604	4740416
1789639238	191.63	47	34	1755	0x0000000000000000	20494	25685740	8388604	4740416
1789639240	160.10	46	38	1695	0x0000000000000000	20494	25126492	8388604	4740416
1789639242	156.20	46	33	1695	0x0000000000000000	20494	25142432	8388604	4426232
1789639244	170.33	46	42	1695	0x0000000000000000	20494	25191012	8388604	4350816
1789639246	172.08	46	36	1695	0x0000000000000000	20494	25659112	8388604	4740416
1789639248	178.05	46	36	1740	0x0000000000000000	20494	25490324	8388604	4740416
1789639250	187.41	47	37	1800	0x0000000000000000	20494	25622612	8388604	4740416
1789639252	240.99	49	41	1965	0x0000000000000000	20494	25688644	8388604	4740416
1789639254	252.04	49	43	1965	0x0000000000000000	20494	25690388	8388604	4740416
1789639256	227.06	48	41	1860	0x0000000000000000	20494	25561084	8388604	4740416
1789639258	216.59	48	40	1935	0x0000000000000000	20494	25745000	8388604	4740416
1789639260	211.72	47	40	1845	0x0000000000000000	20494	25741908	8388604	4740416
1789639262	201.83	47	36	1860	0x0000000000000000	20494	25729856	8388604	4740416
1789639264	188.91	47	37	1800	0x0000000000000000	20494	25489560	8388604	4740416
1789639266	186.56	47	40	1770	0x0000000000000000	20494	25637184	8388604	4740416
1789639268	199.31	47	32	1845	0x0000000000000000	20494	25660108	8388604	4740416
1789639270	201.14	47	41	1845	0x0000000000000000	20494	25676280	8388604	4740416
1789639272	183.18	47	37	1725	0x0000000000000000	20494	25553052	8388604	4740416
1789639274	192.40	47	35	1800	0x0000000000000000	20494	25691604	8388604	4740416
1789639276	208.35	48	36	1860	0x0000000000000000	20494	25708924	8388604	4740416
1789639278	209.23	48	36	1890	0x0000000000000000	20494	25688864	8388604	4740416
1789639280	186.54	47	36	1710	0x0000000000000000	20494	25422584	8388604	4740416
1789639282	172.81	47	42	1830	0x0000000000000000	20494	25568012	8388604	4740416
1789639284	216.14	48	41	1905	0x0000000000000000	20494	25607672	8388604	4740416
1789639286	222.38	48	36	1920	0x0000000000000000	20494	25549388	8388604	4740416
1789639288	203.30	48	40	1830	0x0000000000000000	20494	25371456	8388604	4740516
1789639290	225.73	49	42	1935	0x0000000000000000	20494	25592292	8388604	4740516
1789639292	244.17	49	40	1965	0x0000000000000000	20494	25590812	8388604	4740516
1789639294	229.47	48	36	1860	0x0000000000000000	20494	25565004	8388604	4740516
1789639297	192.53	48	40	1800	0x0000000000000000	20494	25389816	8388604	4740516
1789639299	239.67	49	39	1965	0x0000000000000000	20494	25527180	8388604	4740516
1789639301	236.70	49	39	1935	0x0000000000000000	20494	25568128	8388604	4740516
1789639303	226.30	49	32	1935	0x0000000000000000	20494	25536292	8388604	4740516
